Y,A,limit_bal,sex,education,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
-4.547799858848271,0,200000,1,3,33,0,0,0,0,0,0,200070,200852,197426,196341,197787,10021,10036,7126,6508,6011,5537
-0.8684123374150843,1,70000,1,1,31,0,0,0,0,0,0,52440,55961,63341,64694,67905,6000,5000,10000,3000,5000,3000
0.7002886974551961,1,230000,0,1,44,1,-1,-1,-1,-1,-2,949,2864,933,0,0,949,2873,933,0,0,0
-1.5482117048200763,0,450000,0,2,29,0,0,0,0,0,0,359672,56033,31126,18345,12836,10000,1500,2109,5000,1000,3020
-3.451405737544012,0,310000,1,1,28,0,0,0,0,0,0,147023,127390,129886,130676,127738,6603,4600,4507,4027,4025,4018
-0.7339249800223833,1,40000,1,1,46,-1,2,2,-1,0,0,390,0,1170,780,0,0,0,1170,0,0,0
1.745507442575828,1,200000,1,1,31,-2,-2,-2,-2,-1,0,1199,933,21227,55272,58587,5006,938,21380,58007,51413,7738
-0.06768224108675758,1,50000,0,3,31,2,2,2,0,0,0,28902,28139,28697,35084,29983,3231,0,1026,1063,1397,6212
-1.505554310874507,0,50000,0,2,28,1,2,2,2,0,0,37509,15377,12590,11209,7448,0,5000,0,3023,5000,4000
1.136268190224965,0,230000,0,2,48,-2,-2,-2,-2,-2,-2,0,1611,1498,1301,309,0,1611,1498,1301,309,823
0.4982201736898246,1,150000,0,1,24,-2,-2,-2,-2,-2,-2,9830,7588,13896,528,0,9830,7588,13907,528,0,6093
-4.776646805284766,0,100000,0,1,39,2,2,2,2,2,2,99542,99898,99786,97670,100959,4700,2950,3100,5,6170,7
-4.2017697148561854,0,200000,0,1,29,0,0,0,0,0,2,30928,124497,126854,139660,145455,10000,95000,4552,15002,8000,0
-3.688180743072878,0,470000,1,2,34,0,0,0,0,0,0,245552,238161,240607,230142,198171,9024,10400,10000,25000,8000,8000
-2.6485940728863495,0,50000,1,2,29,0,0,0,0,0,0,47359,45517,29699,28877,29531,2000,1500,2000,1100,2000,12000
2.1760041465391318,1,50000,1,2,37,1,-1,-1,-1,-1,-2,780,390,780,0,0,780,390,780,0,0,0
1.3232376717974896,1,210000,0,2,50,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
-0.06450293090447337,1,80000,1,1,26,2,3,2,2,2,2,62271,63154,63519,64351,67122,2000,2500,2000,2000,4000,2700
-2.7585199776302183,0,60000,0,2,45,0,-1,-1,0,0,0,2495,57899,30345,30244,25474,3000,61000,3000,3000,3000,9000
-2.007773868587041,0,100000,0,1,30,0,0,-2,-1,0,0,0,0,74550,75731,75975,0,0,74550,3000,3000,3500
-2.073961007405559,0,380000,0,3,51,-1,-1,0,-1,0,-1,60718,21814,47964,33405,2981,60718,2200,48000,0,2981,35500
-1.2168089348545075,0,190000,0,6,48,0,0,0,0,0,0,142003,135885,102718,68604,45976,5704,4305,2800,2366,2066,96264
1.5876368152622868,1,240000,1,1,28,-1,-1,-1,-1,-1,-1,326,326,5676,476,326,326,326,5676,476,326,526
1.0340906641213596,1,360000,0,1,26,1,-2,-2,-1,-1,-2,-200,0,3000,0,0,0,200,3000,0,0,0
0.5484439606881226,1,200000,0,1,47,1,2,2,-2,-2,-2,3350,-2209,-2209,-3607,1069,0,630,0,200,10000,2800
-3.0981080915749857,0,100000,0,2,26,2,2,0,0,0,0,86405,88636,83516,39871,39626,0,3639,2347,3901,1327,530
-1.1801438533172108,0,80000,0,3,48,2,2,2,0,0,0,33283,22442,15553,5593,1350,6056,652,517,0,27,5200
-2.7564401851983646,0,90000,1,2,33,0,0,0,0,0,0,58385,60412,61710,63020,64274,3000,3000,2300,2300,2300,2379
-1.1205347391652267,0,200000,0,1,41,-1,-1,-1,-1,-1,-1,9855,11162,45607,23359,25713,9855,21162,45614,23359,25713,9884
-2.4567807643639856,0,120000,0,1,35,0,0,0,0,0,0,12092,15516,17373,17950,18363,2519,3643,2500,1000,689,1000
-2.422645088077413,0,120000,0,2,23,0,0,0,0,0,0,115653,108971,83592,22321,32150,6019,5000,5000,2000,20000,10000
1.0200670956719144,1,360000,0,1,38,-1,-1,-1,-1,-1,0,13532,5757,28974,8093,3250,13537,5762,29000,8093,1500,3513
1.103570016892232,0,500000,1,1,49,-1,-1,-1,-1,-1,-1,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,1320
-2.099604860504445,0,10000,1,3,23,0,0,0,0,0,0,8594,9259,9733,9528,9513,1600,1351,1215,400,200,166
1.3054700548467726,1,60000,1,2,41,0,0,2,-1,-1,-1,32932,31938,1236,720,16884,6300,0,1236,720,17000,0
-2.0932195803951847,0,130000,0,3,37,0,0,0,0,0,0,32582,33328,34310,35059,44458,1813,1559,1541,1290,10000,1958
0.11743842500018298,1,10000,1,3,24,1,2,2,2,2,2,8745,8440,9229,8969,8819,1200,0,900,0,2000,0
0.7892632312737883,1,50000,1,3,28,1,-1,-1,0,-1,-1,99,103,249,386,11504,10000,103,245,386,11504,2000
-0.5983178043577646,0,50000,1,3,41,5,4,3,2,0,0,52955,51847,50307,27707,28479,0,0,0,0,974,31100
-3.449813638268453,0,140000,0,1,36,0,0,0,0,0,0,75297,76441,78171,79757,81427,4000,3000,3000,3000,3000,7500
-1.393844600049161,0,20000,1,1,33,0,0,0,0,0,0,38478,19703,19697,17303,1554,1472,1400,394,346,31,0
-3.102983080311919,0,160000,0,2,38,0,0,0,0,0,0,125321,122044,111799,92039,89536,7008,6300,5000,3000,2606,4006
-1.3207764176431056,0,110000,1,3,43,0,0,0,0,0,0,106004,108831,79455,54971,57257,4500,5000,3043,2000,3000,5000
-2.0342719688219906,0,150000,0,2,32,6,5,4,3,2,2,79529,77757,75841,73678,77273,0,0,0,0,4874,1000
-1.7977002192792555,0,10000,1,3,48,0,0,0,0,0,0,9548,9540,9735,8070,0,1228,1000,195,161,0,0
-0.09353011793207933,0,500000,1,1,50,2,2,2,2,2,2,74850,76463,77611,78735,80430,6500,3400,3000,3000,3100,3110
-0.5428569834652701,0,250000,1,3,47,-1,-1,-1,-1,-1,-1,1863,3100,2560,2580,3699,1863,3112,2950,2580,3699,0
-1.196446466972033,0,80000,1,2,40,0,0,0,0,0,0,40851,35933,30605,25189,19766,1618,1533,1038,852,765,627
-0.9000173621357441,0,80000,1,2,25,0,0,0,-1,0,0,1946,1473,48029,47525,47181,1000,1000,48029,2000,2000,2000
-0.08147206095211128,0,200000,1,2,29,-1,-1,-1,-2,-2,-2,6595,0,0,0,0,9117,0,0,0,0,0
1.0117345927863362,1,220000,0,1,36,-2,-2,-2,-2,-2,-2,0,2337,-602,-1184,-2047,0,2337,58,0,0,3500
-3.6478782293721377,0,190000,1,3,34,0,0,0,0,0,0,49242,52394,55521,113760,116299,3000,5000,5000,60000,5000,5000
-2.76729048747922,0,30000,0,2,45,0,0,0,0,0,0,30395,27294,27216,26432,30692,1759,1762,1717,966,5739,1577
-1.5772587889386225,0,50000,1,3,22,0,0,0,0,0,0,46450,47599,48456,44546,43256,2051,2200,2016,2009,2092,1020
-2.3975557708966972,0,50000,1,3,51,0,0,0,0,0,0,46267,46716,29744,30060,29449,2000,1400,984,1013,1006,939
2.614834158755801,0,100000,1,2,25,-1,-1,-1,-1,-1,-1,416,0,416,416,1850,416,0,832,416,1850,0
-0.029289314359123297,1,20000,0,1,24,-1,2,-1,0,0,-1,316,948,632,316,1096,0,948,0,0,1096,0
-2.0291509889760926,0,240000,1,2,32,2,2,2,0,0,0,135942,132640,135320,138523,141618,10400,0,4500,5000,5000,5000
-1.7325884200117216,0,450000,1,1,31,1,2,2,2,-2,-2,151659,10199,0,0,0,4009,2000,0,0,0,0
-0.034957395475830266,0,160000,0,3,26,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390
0.40403096449980314,0,50000,1,3,42,2,0,0,2,0,0,12161,15061,14400,16000,18000,2000,3100,0,2000,2000,0
-2.2574289684884814,0,100000,1,2,34,0,0,0,0,-1,-1,6630,4958,5314,390,390,1100,1254,1000,390,390,390
-3.0611155502515963,0,130000,0,1,27,0,0,0,-1,0,0,44572,10348,104698,88251,90189,1500,2753,110094,3002,3200,3100
-3.611743155785998,0,30000,0,2,45,0,0,0,0,0,0,30395,27294,27216,26432,30692,1759,1762,1717,966,5739,1577
2.0702769888287493,0,180000,0,2,35,1,-2,-2,-1,-1,-2,0,0,900,0,0,0,0,900,0,0,0
-2.71226189774059,0,280000,1,2,37,0,0,0,0,0,0,193629,195583,189545,184042,183287,7005,10023,7047,7023,7012,7017
1.0534413215536755,1,300000,0,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
-0.07875701769079428,0,160000,1,1,37,-1,2,-1,-1,0,-1,497,1100,652,326,5654,0,1100,652,0,5654,0
2.324727223180526,0,180000,0,1,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
0.9720682778914891,1,30000,0,2,24,1,2,2,2,2,2,7872,9528,9725,9427,10118,1000,1800,500,0,1000,0
-0.2656817834602324,0,140000,1,2,25,0,0,0,0,0,2,18695,20880,23515,25122,24581,1815,3000,3000,2000,0,2500
0.06074638044694636,0,20000,0,3,56,0,0,0,2,0,0,12188,15074,14426,14526,15026,1214,3100,0,500,500,0
-1.5468819903597346,0,90000,1,1,26,0,0,0,0,0,0,57315,5710,12959,9140,9333,2497,1154,8000,288,300,347
-1.0093936110243127,0,370000,1,1,50,-2,-2,-2,-2,-2,-2,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699
0.030788107935880493,0,60000,1,3,34,0,0,0,0,0,0,36236,37220,37963,38875,39184,1616,1600,1336,1500,1448,1157
-0.048693596116479165,1,80000,0,2,53,0,0,0,0,0,0,37634,38281,38993,39268,39620,2000,2000,2000,2000,1408,1300
-2.6477232658086516,0,130000,0,1,38,-1,-1,-1,-2,-2,-2,649,0,0,0,0,649,0,0,0,0,0
-1.0260284404809028,1,80000,1,3,46,2,2,0,0,0,0,39021,21862,22297,22766,23531,80,1500,797,827,1144,666
-0.5253850096337427,0,250000,1,1,40,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,109
-1.0089905677611186,0,500000,1,1,46,0,0,0,0,0,0,13270,14245,15199,20980,18255,2000,1500,1219,6000,1000,1000
1.013629659326671,0,140000,1,1,30,0,-1,-1,-1,-1,-1,6405,1683,-885,3019,-177,6500,2515,0,8000,0,1000
-0.9241005720096729,0,740000,0,2,35,2,-1,-1,-1,-1,-1,8154,1477,15713,8988,25449,8229,1487,15754,9012,25596,7003
-0.7650236994389575,0,20000,1,2,33,0,0,0,0,0,0,14944,16392,17789,18238,17638,2000,2000,2000,1000,800,700
-0.09586643686634178,0,200000,1,2,40,0,0,0,0,0,0,44876,38764,37618,35737,40710,1765,10007,2019,5027,15031,7088
-0.7508945327259321,0,50000,1,1,28,0,0,-1,-1,-1,-2,16093,19906,11132,0,0,5224,19906,11132,0,0,0
0.098469101914747,0,200000,0,2,26,0,0,-2,-2,-1,0,0,0,0,3533,4053,0,0,0,3533,1000,1500
3.248030277474446,1,260000,1,1,43,1,-2,-2,-1,0,0,0,0,14855,13650,0,0,0,15055,0,0,0
-0.7788316121955101,1,290000,1,2,33,0,0,0,0,0,0,173438,154966,131245,130861,120312,7158,5816,5000,5000,5000,4000
-1.7153049837366088,0,20000,0,3,56,0,0,0,0,0,0,13634,12115,12356,12623,13905,1188,1201,442,466,1500,421
-1.681194621775417,0,10000,0,2,23,-1,-1,-1,0,0,0,1985,9436,8057,8891,-873,1985,9436,1000,1500,0,11571
-0.7065608936257473,1,50000,0,3,48,0,0,0,0,0,0,42422,43050,43650,45217,46044,1984,2019,2026,3000,2000,1500
-1.5081372544692575,0,400000,0,1,41,0,-1,-1,-1,0,0,8,1274,19143,20305,22063,8,1274,19143,1305,2063,1695
-0.8468868568828686,0,200000,1,1,37,-1,0,0,0,0,0,139769,132534,116331,111178,105907,7000,5000,4500,5000,5000,4300
-1.8893053002039646,0,160000,0,3,24,0,0,0,0,0,0,151486,153378,93971,96587,96623,10000,4600,4800,5000,3000,1000
-0.07494229608126568,1,200000,0,2,34,0,0,0,-1,-1,-2,4490,5366,2141,0,0,1125,1000,2141,0,0,0
-2.4615732127669796,0,220000,0,3,52,2,0,0,0,0,0,222857,196510,120570,121664,122971,9000,6100,6000,4600,5500,3000
-0.362299659304558,0,230000,0,2,34,-1,-1,-1,-1,-1,-1,316,316,316,316,466,316,316,316,316,466,466
-4.304094285032995,0,290000,0,1,30,0,0,0,0,0,0,284692,230891,232778,235004,226959,11000,10000,8000,10000,8000,7500
-2.8127297307665393,0,30000,0,2,23,2,0,0,0,0,0,23018,24630,24813,25333,25911,2000,2000,888,920,1000,2000
-0.19847505382394104,0,40000,1,1,35,1,2,2,2,2,3,10600,20406,20774,22132,21497,0,10000,1000,2000,0,0
0.6322500360358387,0,30000,1,2,39,1,2,2,0,0,0,2441,3244,4034,4812,6210,1000,1000,1000,1000,1500,0
-1.8278240684236537,0,260000,0,1,29,2,0,0,-1,-1,-1,19113,16376,2590,390,390,6005,1525,2590,390,390,390
-0.9388853411010769,0,50000,1,2,26,0,0,0,0,0,0,46787,42011,19147,2845,20041,2100,1227,383,2000,20000,649
-2.9486494579599967,0,130000,0,3,55,0,0,0,0,0,0,121544,128243,115204,101158,95895,10063,20000,10009,10000,5000,5000
-0.6233883898558961,0,100000,1,1,33,2,2,0,0,0,0,78728,65747,67046,69938,74800,0,3100,3000,4000,6000,0
-1.2800785199712275,0,80000,1,3,37,0,0,0,0,0,0,51544,49430,46864,46473,48191,3018,2113,3007,2000,3000,20000
0.30217448145710346,0,50000,1,2,24,0,0,0,0,0,0,50116,48063,43787,9226,9628,2500,2505,2531,530,2000,1000
-1.710198544349775,0,60000,1,3,24,0,0,0,0,0,-1,16636,17321,17421,18421,891,1715,1400,500,1000,900,19000
0.2241572573823114,0,500000,0,2,31,0,0,0,0,0,0,45021,49283,66144,75191,80619,5000,5040,17604,10000,10000,10200
-0.45684293130267983,0,180000,0,2,39,-1,-1,-1,-1,-1,-1,6176,398,629,0,978,6207,398,629,0,978,2198
-1.251101918974986,1,50000,0,2,32,0,0,0,0,0,0,37395,9858,8536,9674,9591,1697,1118,285,299,1110,40207
-1.5673928580763674,0,20000,1,2,42,0,0,2,0,0,0,15027,14503,15238,14838,15141,4854,0,1400,0,303,0
-0.5257956562911947,0,200000,0,1,42,-2,-2,-2,-2,-1,-1,0,0,0,1830,0,0,0,0,1830,0,0
-3.3177579177064986,0,420000,0,2,35,0,0,0,0,0,0,68979,57706,55628,54797,52759,3527,3000,4000,2500,2000,2100
-0.8894490058158118,0,70000,0,3,26,0,0,0,0,0,0,30131,31610,37209,40749,40541,1600,2000,7000,5000,1500,1500
-1.3529156840817198,0,200000,0,1,27,-1,-1,-2,-2,-1,-1,0,0,0,101,0,0,0,0,101,0,0
-3.3833400430859415,0,140000,0,2,43,2,2,0,0,0,0,88637,90859,92734,48461,49067,0,4200,4261,2182,1844,1652
-2.611679821255102,0,20000,0,2,36,2,0,0,0,0,0,18932,19543,20002,19314,19320,1610,1374,1215,596,609,717
-0.24117741955334093,1,160000,0,2,38,-2,-2,-2,-1,0,0,0,0,68600,70000,0,0,0,68600,1400,0,0
0.0410028763305289,0,20000,1,2,21,0,0,2,0,0,-2,20997,20200,20000,0,0,5000,0,0,0,0,0
0.961104386915961,1,80000,1,2,25,2,0,0,0,0,-2,78270,79693,20335,0,0,3149,3039,1550,0,0,0
-3.4497988899616994,0,50000,0,1,23,0,0,0,0,0,0,16253,17289,18396,19089,19629,1300,1300,1400,1000,1000,1043
-2.3829407848261273,0,60000,0,2,23,-1,0,0,0,0,0,54971,55079,55525,56634,57052,2000,2100,2000,2000,2100,2050
-1.4281565323145604,0,20000,0,1,23,0,0,0,0,0,0,15356,17146,16319,15687,16948,2000,2080,2000,600,1500,1000
-4.335262536593349,1,400000,0,2,29,0,0,0,0,0,0,398857,404205,360199,356656,364089,17000,15029,30000,12000,12000,23000
0.7364370607255271,0,200000,1,2,44,-1,-1,-1,0,-1,-1,541,1082,541,541,541,541,1082,0,541,541,541
0.2675541933056671,0,50000,0,2,51,0,-1,0,0,0,-2,2477,3234,2904,0,0,2477,2904,0,0,0,0
1.80368437617925,1,20000,1,2,25,4,5,4,3,2,0,19432,18840,18248,17816,18021,0,0,0,0,636,1200
-1.3905772684800466,0,200000,0,1,30,-1,-1,-1,-1,-1,-1,2618,963,1459,1028,878,2618,963,1459,1028,878,878
1.2288835927079336,0,160000,1,2,52,-1,-1,2,-1,2,-1,780,390,1080,540,390,780,0,1080,0,390,390
-0.5744132520805469,1,150000,0,1,28,0,0,-1,4,3,2,0,1187,1182,882,441,0,1187,0,0,0,583
-1.2365531965673842,1,50000,1,2,35,0,0,0,0,0,0,46785,41728,41163,29408,30047,1718,2070,1505,1500,1242,1300
-3.1204333440399,0,50000,0,2,25,0,0,0,0,0,0,57593,56203,54794,53509,52021,2039,2015,2000,2100,2000,2100
-1.7337174976419805,0,110000,1,2,23,0,0,0,2,2,2,44340,48959,49672,50758,49676,2000,5700,1800,2500,0,2000
0.9138565607346868,1,80000,0,3,52,-2,-2,-2,-2,-2,-2,-2,926,-1,401,0,0,928,0,402,0,0
-0.5800081578998768,0,80000,0,1,24,-1,0,0,0,0,0,78236,77700,58025,59527,60778,5000,4176,4000,3000,2141,3000
1.348093857939475,1,20000,1,1,24,2,0,0,0,0,0,19388,19933,17331,12822,19924,2000,1300,390,388,10000,400
2.4495813254084964,0,390000,1,1,36,-2,-2,-2,-2,-2,-2,7818,8051,-5,1965,3088,7857,8091,0,990,3108,8486
1.0160049662896797,1,300000,1,2,30,-1,-1,0,0,0,-1,60489,63982,124493,16367,41338,61200,45153,102749,186,45079,40000
-0.08843175364829103,0,80000,0,1,23,1,-2,-2,-2,-1,-1,0,0,0,826,1803,0,0,0,826,1803,0
-2.226502057370517,0,50000,0,3,31,1,2,2,2,2,2,40025,40071,40906,42100,41269,2830,1000,1800,2000,0,1704
-3.154481637199198,0,360000,0,1,30,0,0,0,0,0,0,74550,78212,69453,73423,72575,10000,10005,10000,10000,10000,10000
-1.2237646388543575,0,20000,1,2,28,1,2,2,2,0,0,1837,3831,2825,1970,1735,0,2212,0,0,175,0
-2.1365820068297263,0,120000,1,1,33,0,0,0,0,0,0,121113,113997,117085,117945,109855,5000,4200,5000,5000,4200,4100
2.6032624582137256,0,280000,1,2,26,-2,-2,-2,-2,-2,-2,2768,4425,23083,489,2937,2781,4447,23198,491,2951,0
-0.6969955409683636,0,210000,0,1,30,-1,-1,-1,-1,-1,0,390,390,390,980,590,390,390,390,980,0,1288
0.07517542501800689,0,170000,0,2,33,-1,-1,-1,-1,-1,-1,0,400,1000,0,1243,0,400,1000,0,1243,6912
-0.26813562334230073,0,170000,1,1,41,-1,-1,-1,0,0,-1,0,9871,9739,66,230,0,9871,0,0,230,23709
-3.818382961480854,0,460000,1,1,49,0,0,0,0,0,0,295998,295807,291616,289529,289449,13200,14000,11500,10500,10500,10000
-0.40591494078924895,0,120000,1,2,45,0,0,0,0,0,0,47092,44208,32652,24115,20399,2000,2000,1256,1000,750,623
-3.367715693812297,0,20000,1,3,22,0,0,0,0,0,0,11070,11788,9607,9191,0,1282,1000,192,184,0,0
-3.2602569348502946,0,260000,1,2,36,2,0,0,0,0,0,310546,288566,291597,214353,216238,12000,11000,11000,8000,8500,8300
2.374560899511155,1,50000,1,1,31,3,2,2,3,3,3,1050,1050,1050,1050,1050,0,0,0,0,0,0
-0.2330952103783045,1,90000,1,3,23,3,2,0,0,0,0,87700,61110,14223,9784,5155,0,2200,1000,477,103,0
-2.054564398883833,0,190000,0,1,27,0,0,0,0,0,0,38054,39410,38288,39276,36885,2000,2000,1500,1500,1300,1302
-0.5656655991057595,0,140000,0,1,34,-1,-1,-2,-2,-2,-1,0,0,0,0,840,0,0,0,0,840,1380
-1.8156165475464678,0,30000,0,2,38,-1,0,-1,-1,-1,-2,1169,220,1705,0,0,1001,220,1705,0,0,0
-3.540533186924965,1,90000,1,2,41,1,2,0,0,0,2,84423,86173,87942,92756,91146,0,4008,4100,7200,0,3271
-1.8589529612084839,0,100000,0,3,39,0,0,0,0,0,-1,4097,6314,3410,1396,1640,1283,2500,1500,1000,1700,300
-0.549999312976498,0,230000,0,2,24,-1,-1,-1,-1,-1,0,237,436,12488,932,317,237,586,12511,1249,0,0
-1.0522459587931645,0,210000,0,2,34,0,0,0,0,0,0,109234,87567,83716,69925,64108,3762,3808,4177,2594,2442,2319
-0.09441187207705304,0,260000,0,1,28,0,0,0,0,0,0,66283,67341,54725,36117,35144,4000,3002,2000,2000,2464,1000
-2.2741555003943965,0,50000,0,2,33,1,2,0,0,2,0,22578,23611,25825,25111,25708,0,1397,2611,0,1000,1092
-0.04719790886153796,1,290000,0,1,27,-1,-1,0,0,0,0,569,1401,1503,834,931,569,1000,1000,200,265,500
0.6627488395764066,0,50000,0,3,32,-1,-1,-1,-1,-1,-1,1444,1447,1261,1261,1261,1444,1447,1261,1261,1261,91
0.13723702922809977,1,20000,0,2,37,1,2,2,0,0,0,20797,20085,20126,20469,20655,1500,0,500,650,600,0
-2.9922478312729055,0,140000,0,3,39,0,0,0,0,0,0,66565,76412,70091,63279,56854,3112,20000,3043,2359,2187,1706
-0.8473442646305859,0,480000,0,3,42,-2,-2,-2,-2,-2,-2,0,0,0,790,0,0,0,0,790,0,0
0.4466758067563844,1,360000,0,1,29,-1,-1,-2,-2,-2,-1,0,0,0,0,629,0,0,0,0,629,2475
-4.478000027146626,0,130000,0,3,34,0,0,2,0,0,0,133265,129713,129883,122349,101415,12000,0,5100,4820,3844,4500
0.6195574306052041,0,180000,0,2,35,-2,-2,-1,-1,-1,-1,669,785,1809,2067,0,675,785,1809,2067,0,0
-2.3301292900556794,1,10000,0,1,23,3,2,2,0,0,0,8092,7820,8824,8996,9182,1291,0,1295,467,479,480
-0.526725984686061,0,60000,1,2,26,0,0,0,0,2,0,23868,26447,28109,28720,28308,1400,3000,2100,1200,1200,2000
-0.6897235122984465,0,320000,0,1,30,-1,-1,-1,-1,-1,-1,2488,5187,11735,2280,9404,2488,5209,11735,2280,9404,3660
2.2295320125619544,0,120000,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
-2.336716933297934,0,120000,1,2,57,0,0,0,0,0,0,120580,118684,88557,91124,88094,5000,5007,4000,4003,4003,4000
-3.4094088620261775,0,210000,0,1,31,0,0,0,0,0,0,120133,118496,116033,114617,108328,5000,5000,4036,5000,4000,4000
0.16362382883763016,0,30000,1,2,44,2,2,0,0,0,0,39489,36794,33991,30820,29323,0,1820,1600,1012,2586,2656
0.0985234679634065,0,80000,0,2,31,-1,-1,-1,-1,-1,0,390,390,390,780,390,390,390,390,780,0,0
-2.1237231950681563,0,140000,0,3,34,0,0,0,0,0,0,138796,142280,142002,89035,94006,5000,8000,6314,3200,6400,2100
1.9540952418603914,0,380000,0,1,27,-2,-2,-2,-2,-2,-2,292,7352,3401,1042,4000,292,7352,3401,1042,4000,5000
0.08690194276927765,0,20000,1,2,54,0,0,0,0,0,0,12266,8999,8810,10167,11710,1200,1200,1600,1500,1700,1000
-0.3567376397234572,1,10000,1,2,29,0,0,0,0,0,0,8694,8365,9526,9711,9764,1125,1146,1307,492,357,901
0.39665597102943084,0,230000,0,1,26,-2,-1,-1,0,0,0,221,16601,17833,15708,10013,221,16601,1513,1000,350,500
-1.303758354980081,0,140000,1,1,29,0,0,0,0,0,0,255846,140057,100177,100873,98363,5528,4500,3500,4000,4000,4000
-1.6154148931073309,0,150000,0,1,30,0,0,0,0,0,0,138240,138887,144170,149970,145262,5500,3400,5883,5800,2905,2799
0.11238417827509495,0,210000,0,2,25,-1,-1,-1,0,0,0,461,6472,83589,73689,64854,461,13966,80000,2326,2272,3661
-1.0202567158240905,0,270000,0,1,31,-1,0,0,0,0,0,2283,3203,1144,1144,1144,1080,1000,1121,0,0,0
-2.8415384447224468,0,180000,0,1,29,1,2,0,0,0,0,35655,37767,39065,41967,43189,0,3000,2000,3500,3500,5900
0.73394607070646,0,360000,0,1,33,1,-2,-2,-1,0,0,-200,0,13467,17800,0,0,200,13467,5300,0,0
-1.3056519969124094,0,30000,0,3,48,2,2,0,0,0,0,23655,25131,29148,12134,12976,0,3200,5000,1000,1000,1000
-1.9877866257505783,0,10000,0,3,52,2,2,2,2,2,2,4366,4148,4579,4360,4787,1100,0,500,0,500,0
0.13261763408847707,0,290000,1,3,47,-1,-1,-1,-1,0,-1,396,396,792,396,423,396,396,792,0,423,369
-1.8399127697226265,0,120000,0,2,30,0,0,0,0,0,0,100502,86478,81902,78616,80307,4000,2960,3833,2855,3000,3000
-1.3945074987743584,0,50000,0,2,29,2,3,2,0,0,0,50044,46543,19359,17850,18203,1000,5,661,770,800,763
-2.141998691393515,0,230000,0,1,30,-1,-1,-1,-1,-1,-1,28064,23326,13684,12883,11068,28097,23352,13684,12883,11068,11436
-2.4435574462300163,0,220000,0,3,51,0,0,0,0,0,0,40353,36314,32320,27803,25370,2000,1600,1600,1000,3000,1000
-0.6226858702969751,0,220000,0,1,41,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
-1.658726387304942,0,120000,0,3,28,0,0,0,0,0,0,59456,57868,60790,50091,51113,5000,3588,10000,5000,5000,3000
1.1693143635502834,0,50000,1,1,33,1,2,2,2,0,0,6887,9602,9304,10835,11658,0,3000,0,2000,1000,1500
-3.2507686027017297,1,330000,0,1,44,0,0,0,0,0,0,202747,180566,182604,186415,190303,8903,7903,6418,6633,6852,6910
2.9039563055084963,1,360000,0,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
-2.612121004205445,0,150000,0,2,43,0,0,0,0,0,0,111486,12596,13610,14381,15147,2720,1500,1229,1000,1000,1000
-1.4861438674231022,0,50000,0,2,23,0,0,0,0,0,0,48549,50076,50205,19985,20650,1784,2701,2220,1000,1050,14951
-3.2770167314904013,0,80000,0,1,28,0,0,0,0,0,-1,81876,71029,67915,69190,53606,10200,4000,10000,11700,53606,5000
2.390443766919928,1,200000,0,3,28,1,-2,-2,-1,-1,-1,0,0,304,13489,6788,0,0,304,13489,6788,188
-0.4404535921252736,1,50000,0,3,40,0,0,2,2,-2,-2,53239,51400,0,0,0,5300,0,0,0,0,0
-1.7679810524284034,0,280000,1,1,35,0,0,0,0,0,2,146368,244092,210226,177595,153181,100000,101585,90762,50119,282,50436
-0.9542394866714741,0,30000,0,2,22,0,0,0,0,0,0,30123,30112,26763,22303,24397,1900,1626,1267,766,10000,919
0.6604410520728151,0,50000,1,2,51,0,0,0,0,0,0,49462,50004,17751,17725,17688,2238,2170,617,631,635,614
1.033481142377974,0,200000,0,2,43,2,2,2,2,-1,-1,150,150,150,2500,0,0,0,0,2500,0,0
1.6572122495006534,0,290000,1,1,28,0,0,0,2,2,2,7330,8711,9409,10153,9846,1200,1500,1000,900,0,800
-2.0066077292667597,0,290000,1,1,44,-1,-1,-1,-1,-1,-1,33274,17495,1528,4176,189,33548,17732,1862,4188,189,7324
-5.313027056912119,0,320000,0,2,28,0,0,2,0,0,0,313060,293055,269585,248093,239025,12500,22,11155,9100,8700,9183
-1.4936319715630497,0,70000,0,1,29,0,0,2,2,0,0,51047,51727,50594,51823,54093,4500,1813,0,2046,3300,900
0.1312769285081251,0,230000,0,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
